original_index,hate speech,counternarrative,Appropriate counternarrative (1) or non appropriate (0),Valid (1) / Non Valid (0) annotation,hsType,hsSubType,cnType,age,gender,educationLevel,cn_id,annotation of annotator 1 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 2 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 3 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative)
653,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.","This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,"crimes , rapism , terrorism",humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
644,Almost all Muslims in the UK are jobless and choose not to work.,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,economics,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
527,A recent poll confirm a thrid of Britons believe there is a 'fundamental clash' between Islam and 'British values'.,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,culture,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
218,"All Muslims should be deported, no one wants them here.","This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,generic,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
568,Islam is a totalitarian doctrine dressed disguised as a religion so that it can spread across our tolerant Christian world. Enough IS ENOUGH!,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,"culture , islamization",humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
3740,London is invaded by Muslims. It is more Londinistan than London. #londonhasfallen.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,islamization,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3895,We should pay attention to not offend Muslims while celebrating Christmas in our country.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,islamization,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3964,A recent poll confirm a thrid of Britons believe there is a 'fundamental clash' between Islam and 'British values'.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,culture,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3518,"Muslims love the islamic law so much, then why do not they move in islamic countries?","We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,culture,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
4019,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,culture,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3651,Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,crimes,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3728,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,generic,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3883,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,generic,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
4075,Almost all Muslims in the UK are jobless and choose not to work.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,economics,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3433,"Fuck Islam and Fuck ISIS. We should repatriate all Muslims. They are all a bunch of violent criminals who do not share our values and never will. Without them Britain will be a better, safer place.","We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,crimes,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3814,Their Prophet was a paedophile.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,rapism,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,1,0
3406,"If Muslims counteracted child rapists in their communities instead of engaging in public discussions about Islam, one day Islam indeed would become a peaceful religion.","We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",1,1,Islamophobia,rapism,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,2,2,2
1126,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.",What does that even mean?,0,1,Islamophobia,culture,question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
1117,"If Muslims counteracted child rapists in their communities instead of engaging in public discussions about Islam, one day Islam indeed would become a peaceful religion.",What does that even mean?,0,1,Islamophobia,rapism,question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
1432,I am done with Islam and isis. All Muslims should be sent to their homeland. Britain will be better without their violence and ideology.,What does that even mean?,0,1,Islamophobia,crimes,question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
1253,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,What does that even mean?,0,1,Islamophobia,rapism,question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
1669,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,What does that even mean?,0,1,Islamophobia,culture,question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
1344,Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,What does that even mean?,0,1,Islamophobia,crimes,question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
100,"We must not believe the liberal and political elite. Islam is no good, its complete evil, and an ideology of war and it was always like this. All Muslims are bound to fight against us, and that is what they do through deception and violence.","What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,culture,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
90,Islam is a religion mostly based on conquest and violence.,"What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,culture,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
70,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,"What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,culture,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
134,I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,"What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,"rapism , terrorism","denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
463,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,"What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,generic,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
3973,"Thousands of our girls abused by Muslim rape gangs, commanded by Koran. Why do we keep accepting this?",Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,rapism,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,0
3614,"Christmas cannot be celebrated securely anymore, because of Muslims and their insults.",Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,islamization,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,1,0
3408,"If Muslims counteracted child rapists in their communities instead of engaging in public discussions about Islam, one day Islam indeed would become a peaceful religion.",Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,rapism,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,0
3665,Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,crimes,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,0
