original_index,hate speech,counternarrative,Appropriate counternarrative (1) or non appropriate (0),Valid (1) / Non Valid (0) annotation,hsType,hsSubType,cnType,age,gender,educationLevel,cn_id,annotation of annotator 1 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 2 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 3 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative)
3838,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,"Because one person does not represent a whole religion, which one person today could reflect the whole of Christianity through their behaviour and belief?",0,1,Islamophobia,rapism,"hypocrisy , question",50.0,male,Bachelor,ENT1ST0014HS0062CN000749,,,
3447,"Fuck Islam and Fuck ISIS. We should repatriate all Muslims. They are all a bunch of violent criminals who do not share our values and never will. Without them Britain will be a better, safer place.","Because one person does not represent a whole religion, which one person today could reflect the whole of Christianity through their behaviour and belief?",0,1,Islamophobia,crimes,"hypocrisy , question",50.0,male,Bachelor,ENT1ST0014HS0062CN000749,,,
3625,"All Muslims should be deported, no one wants them here.",Biased media coverage over-represents Muslims as committing these crimes. How much media attention does the Vatican's child sex abuse scandal got in comparison?,0,1,Islamophobia,generic,"facts , hypocrisy",21.0,female,Bachelor,ENT1ST0003HS0055CN000078,,,
3904,We should pay attention to not offend Muslims while celebrating Christmas in our country.,Biased media coverage over-represents Muslims as committing these crimes. How much media attention does the Vatican's child sex abuse scandal got in comparison?,0,1,Islamophobia,islamization,"facts , hypocrisy",21.0,female,Bachelor,ENT1ST0003HS0055CN000078,,,
3721,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,Biased media coverage over-represents Muslims as committing these crimes. How much media attention does the Vatican's child sex abuse scandal got in comparison?,0,1,Islamophobia,generic,"facts , hypocrisy",21.0,female,Bachelor,ENT1ST0003HS0055CN000078,,,
3782,"Where there is Islam, there cannot be peace.",Biased media coverage over-represents Muslims as committing these crimes. How much media attention does the Vatican's child sex abuse scandal got in comparison?,0,1,Islamophobia,culture,"facts , hypocrisy",21.0,female,Bachelor,ENT1ST0003HS0055CN000078,,,
3676,"We see thousands of rapes, murders and subjugations on British girls every day. Muslims and non-British immigrants do such things. But there will be consequences!",Biased media coverage over-represents Muslims as committing these crimes. How much media attention does the Vatican's child sex abuse scandal got in comparison?,0,1,Islamophobia,"crimes , rapism","facts , hypocrisy",21.0,female,Bachelor,ENT1ST0003HS0055CN000078,,,
3698,Islam is just a bestial cult of brainwashed lunatics who breed like rats.,Biased media coverage over-represents Muslims as committing these crimes. How much media attention does the Vatican's child sex abuse scandal got in comparison?,0,1,Islamophobia,culture,"facts , hypocrisy",21.0,female,Bachelor,ENT1ST0003HS0055CN000078,,,
3839,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,Biased media coverage over-represents Muslims as committing these crimes. How much media attention does the Vatican's child sex abuse scandal got in comparison?,1,0,Islamophobia,rapism,"facts , hypocrisy",21.0,female,Bachelor,ENT1ST0003HS0055CN000078,,,
1566,We should pay attention to not offend Muslims while celebrating Christmas in our country.,"Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",0,1,Islamophobia,islamization,"denouncing , hypocrisy",21.0,female,Master,ENT1ST0014HS0081CN000738,0,1,
1550,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,"Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",0,1,Islamophobia,generic,"denouncing , hypocrisy",21.0,female,Master,ENT1ST0014HS0081CN000738,0,0,
1181,Islam is a religion mostly based on conquest and violence.,"Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",0,1,Islamophobia,culture,"denouncing , hypocrisy",21.0,female,Master,ENT1ST0014HS0081CN000738,0,1,
1504,"Europe is civilised, Muslims should not stay there.","Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",0,1,Islamophobia,generic,"denouncing , hypocrisy",21.0,female,Master,ENT1ST0014HS0081CN000738,0,1,
751,"When we welcome Muslims in our country we welcome paedophiles, rapists, halal, corruption, terrorism, polygamy, sharia.","British Muslims give more to charity, per capita, than all other religious groups [link to mend statistics and/or example of one large charity donation from a Mosque], so I am struggling to see the problem with Mosques where these funds are mostly raised.",0,1,Islamophobia,"crimes , rapism , terrorism",facts,25.0,male,Bachelor,ENT1ST0008HS0101CN000468,,,
927,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,"British Muslims give more to charity, per capita, than all other religious groups [link to mend statistics and/or example of one large charity donation from a Mosque], so I am struggling to see the problem with Mosques where these funds are mostly raised.",0,1,Islamophobia,rapism,facts,25.0,male,Bachelor,ENT1ST0008HS0101CN000468,,,
1047,"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.","British Muslims give more to charity, per capita, than all other religious groups [link to mend statistics and/or example of one large charity donation from a Mosque], so I am struggling to see the problem with Mosques where these funds are mostly raised.",0,1,Islamophobia,culture,facts,25.0,male,Bachelor,ENT1ST0008HS0101CN000468,,,
798,"All Muslims should be deported, no one wants them here.","British Muslims give more to charity, per capita, than all other religious groups [link to mend statistics and/or example of one large charity donation from a Mosque], so I am struggling to see the problem with Mosques where these funds are mostly raised.",0,1,Islamophobia,generic,facts,25.0,male,Bachelor,ENT1ST0008HS0101CN000468,,,
859,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,"British Muslims give more to charity, per capita, than all other religious groups [link to mend statistics and/or example of one large charity donation from a Mosque], so I am struggling to see the problem with Mosques where these funds are mostly raised.",0,1,Islamophobia,generic,facts,25.0,male,Bachelor,ENT1ST0008HS0101CN000468,,,
810,"Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'they want to eliminate us, we must be islamophobic'.","British Muslims give more to charity, per capita, than all other religious groups [link to mend statistics and/or example of one large charity donation from a Mosque], so I am struggling to see the problem with Mosques where these funds are mostly raised.",0,1,Islamophobia,crimes,facts,25.0,male,Bachelor,ENT1ST0008HS0101CN000468,,,
944,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,"British Muslims give more to charity, per capita, than all other religious groups [link to mend statistics and/or example of one large charity donation from a Mosque], so I am struggling to see the problem with Mosques where these funds are mostly raised.",0,1,Islamophobia,culture,facts,25.0,male,Bachelor,ENT1ST0008HS0101CN000468,,,
833,"We see thousands of rapes, murders and subjugations on British girls every day. Muslims and non-British immigrants do such things. But there will be consequences!","British Muslims give more to charity, per capita, than all other religious groups [link to mend statistics and/or example of one large charity donation from a Mosque], so I am struggling to see the problem with Mosques where these funds are mostly raised.",0,1,Islamophobia,"crimes , rapism",facts,25.0,male,Bachelor,ENT1ST0008HS0101CN000468,,,
879,London is invaded by Muslims. It is more Londinistan than London. #londonhasfallen.,"British Muslims give more to charity, per capita, than all other religious groups [link to mend statistics and/or example of one large charity donation from a Mosque], so I am struggling to see the problem with Mosques where these funds are mostly raised.",0,1,Islamophobia,islamization,facts,25.0,male,Bachelor,ENT1ST0008HS0101CN000468,,,
4760,"We see thousands of rapes, murders and subjugations on British girls every day. Muslims and non-British immigrants do such things. But there will be consequences!","Child rapes are not only convicted by muslims. In fact, around 90% of the sexual abuse are convicted by person known to the child. This is a sad truth. We should help children be free from sexual abuse and rape.",0,1,Islamophobia,"crimes , rapism",facts,29.0,female,Master,ENT1ST0019HS0085CN001066,,,
4615,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.","Child rapes are not only convicted by muslims. In fact, around 90% of the sexual abuse are convicted by person known to the child. This is a sad truth. We should help children be free from sexual abuse and rape.",0,1,Islamophobia,culture,facts,29.0,female,Master,ENT1ST0019HS0085CN001066,,,
